label,embedding
3,1.6297395:7.6178184:0.0:0.98624396:0.0:0.0:2.8617811:5.2063518:0.0:0.0:0.0:0.0:0.0:0.0:5.209287:0.0:0.0:0.0:0.0:1.5415268:5.6870832:3.3120737:0.0:1.4449769:0.0:0.0:0.0:0.0:5.5840907:5.131939:7.788955:5.7724786:0.0:0.0:0.0:8.378935:2.1846004:1.2600693:0.0:0.0:0.0:0.0:3.357857:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.70566237:0.0:0.0:0.0:2.589235:0.0:0.0:6.560468:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:4.614763:0.0:6.3416424:0.0:6.518589:0.0:0.0:2.9509702:0.0:0.0:3.1060483:1.020858:2.7371564:3.4745917:0.0:0.0:0.0:0.0:10.215838:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:7.074222:0.0:0.0:0.0:0.4375341:0.0:0.0:4.186039:0.0:0.0:0.0:7.750742:0.0:0.9422215:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.862857:1.1541561:0.0:11.405044:0.0:0.0:0.0:0.0:2.551484:5.470968:11.189768:1.663951:0.0:0.0:0.0:0.0:0.0:1.7886022:0.0:4.3541703:0.0:0.0:12.714737:2.5181124:0.0:0.0:0.0:0.0:4.191417:0.0:0.0:0.0:5.073169:0.0:0.0:0.0:0.0:8.826891:0.0:0.0:0.0:0.0:0.0:7.3746653:4.3471766:0.0:0.0:1.0922167:10.525727:9.631194:7.861589:4.941748:6.0163174:0.0:4.6833205:1.6769768:0.0:0.0:3.530225:2.1819456:2.2171714:14.374046:0.0:0.0:0.0:0.0:5.1710978:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.2810227:1.5604429:0.0:7.473852
0,4.3354087:0.0:0.0:8.7792015:0.0:7.703457:0.0:15.86796:0.0:0.0:0.0:0.0:0.0:0.0:5.2260933:0.0:0.0:0.0:6.914014:1.1240859:8.029328:6.3045588:0.0:12.229086:0.0:0.757633:0.0:0.0:9.928429:13.400494:8.003115:0.0:0.0:0.0:0.0:6.905752:0.0:0.0:0.0:0.0:0.0:4.755952:0.0:0.0:0.0:0.0:0.0:0.0:2.6590545:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.622824:0.0:0.0:0.0:2.4573183:0.0:0.0:0.0:5.2672443:13.473604:7.633118:6.484019:11.886805:0.0:0.0:0.0:1.3242118:0.0:8.190148:13.346077:10.022253:8.28085:0.0:0.0:1.6667022:4.7083125:8.342416:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:9.375498:0.0:0.0:5.989518:1.0375663:0.08620618:0.0:3.7133381:0.0:0.0:0.0:7.959734:0.0:0.0:0.0:0.0:0.0:0.0:3.0470977:0.0:0.0:0.0:0.0:2.6641932:4.4464736:2.7006476:0.0:5.7030916:0.0:0.0:0.0:0.0:2.3702784:6.4648886:4.8323374:5.073676:0.0:0.0:0.0:0.0:0.0:0.09957537:0.0:0.051935077:0.0:0.0:9.745473:0.7148188:0.0:0.0:0.0:0.0:2.8753805:0.0:0.0:0.0:0.15274283:0.0:0.0:0.0:0.0:7.086423:0.0:0.0:0.0:0.0:0.0:4.966184:3.5425372:0.0:0.0:0.0:7.402318:4.838596:4.955215:4.267387:6.820169:0.0:3.9422884:0.0:0.0:0.0:4.052009:1.2991104:6.5484357:10.105853:0.0:0.0:0.0:0.0:7.9139333:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.5659137:0.0:0.0:8.264361
1,5.0100923:0.0:0.0:11.288893:0.0:2.8294208:0.0:5.6445055:0.0:0.0:0.0:0.0:0.0:0.0:1.089759:0.0:0.0:0.0:0.0:0.0:5.318652:10.274446:0.0:6.016807:0.0:6.259948:0.0:0.0:6.220893:9.697022:6.2073298:4.7602882:0.0:0.0:0.0:4.6640964:0.0:0.0:0.0:0.0:0.0:0.0:3.385405:1.2308863:0.0:0.0:0.0:0.0:4.0412226:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:9.920413:0.0:0.0:0.0:0.0:0.0:0.0:4.744529:0.0:0.0:0.74079275:2.4484494:6.488178:13.22165:5.957825:8.975655:0.0:0.0:1.900256:2.0989103:0.0:8.312695:9.716294:0.6361258:7.739719:0.0:0.61860806:0.0:3.9628577:3.8070638:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.586853:0.0:0.0:6.5302753:0.0:7.167532:0.0:0.0:0.0:0.0:5.2684355:4.28358:0.0:8.176433:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:8.307703:2.845802:0.0:13.450338:3.7418513:2.7187185:0.0:0.0:5.2343664:8.442558:10.579842:16.009464:0.0:0.0:0.0:0.0:6.815886:0.0:0.0:0.0:0.0:0.0:21.861065:1.4747616:0.0:0.0:0.0:0.0:0.0:1.0340912:0.0:0.0:0.88145643:0.0:5.073951:0.0:0.16257331:5.5525017:0.0:0.0:0.0:0.0:0.0:8.7036085:0.0:0.0:0.0:0.0:18.92776:9.073582:7.5485487:0.0:0.07617171:0.0:8.68124:0.0:4.1813755:0.0:1.3171891:0.0:10.392341:19.548897:0.0:0.0:0.0:2.1853857:17.896095:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:4.8747945:6.0048585:0.0:9.21933
1,2.050413:0.0:0.0:6.607581:0.0:0.79420143:0.0:2.491172:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.80598724:2.8644643:1.6234795:3.5947654:0.0:0.10585596:2.085166:2.0386858:0.0:0.0:3.481916:8.758551:3.796246:6.755943:0.0:0.0:0.0:5.9862204:0.0:0.0:0.0:0.0:0.0:0.0:3.215801:3.178414:0.0:0.0:0.0:0.0:0.0074567487:0.0:0.5925712:0.0:0.0:0.0:0.0:0.0:0.0:9.150099:0.0:0.0:0.0:0.0:0.0:0.0:1.0616257:0.0:0.0:0.0:4.7075243:3.3508637:6.182249:4.0926194:4.477461:0.0:0.0:0.0:2.1321917:0.0:6.438413:2.964258:3.077295:6.6461835:0.0:2.1270523:0.0:3.1386197:8.447102:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.4822252:0.0:0.0:2.8371785:0.0:0.6763139:0.0:0.0:0.0:0.0:0.0:5.228453:0.0:0.24097838:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.3750714:3.269535:2.0575776:0.0:6.001:0.46460247:0.0:0.0:0.0:1.1768143:4.9400706:4.3505087:5.044334:0.0:0.0:0.0:0.12450321:3.2562933:0.0:0.0:0.0:0.0:0.0:8.215878:0.0:2.3825653:0.0:0.0:0.0:0.16659117:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.982941:0.0:0.0:0.0:0.0:0.0:4.8989367:1.1873608:0.0:0.0:0.0:7.357807:6.0203753:5.17819:0.0:4.686689:0.0:0.29861924:0.0:0.65506285:0.0:3.279066:2.821475:5.6878786:7.219655:0.0:0.0:0.0:0.0:7.934188:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:4.679408:0.0:0.0:3.114773
2,3.095941:0.0:0.0:6.323925:0.0:1.4956745:0.0:7.8446827:0.0:0.0:0.0:0.0:0.0:0.0:1.0268621:0.0:0.0:0.0:0.0:0.0:3.9146922:4.5934887:0.0:1.3326889:0.0:0.6409109:0.0:0.0:2.6888857:5.40185:6.39534:0.019412545:0.0:0.0:0.0:2.4677713:0.0:0.0:0.0:0.0:0.0:0.0:5.770955:0.0:0.0:0.0:0.0:0.0:2.739106:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.855363:0.0:0.0:0.0:0.0:0.0:6.1319714:5.094355:0.0:0.0:0.0:3.4966738:5.547456:8.989181:3.9826086:6.2474594:0.0:0.0:1.9960059:0.0:0.0:3.1319869:6.2015543:1.7778729:7.192275:0.0:0.0:0.0:1.665164:3.1571105:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.36719:0.0:0.0:3.66598:0.0:0.0:0.0:2.8714135:0.0:0.0:0.0:2.3282554:0.0:1.2146018:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.4762063:1.369647:0.0:1.3096019:4.2459774:0.0:0.0:0.0:0.9500084:4.469484:6.3275123:4.167054:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:9.725333:0.84394807:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.024082:0.0:0.0:0.0:0.0:7.2731953:0.0:0.0:0.0:0.0:0.0:4.2807255:2.767965:0.0:0.0:0.0:6.3562994:3.9893205:4.4125967:1.5051928:1.7518699:0.0:3.6345665:0.50942767:0.06537537:0.0:1.9260426:0.0:3.1367767:8.80345:0.0:0.0:0.0:2.5251205:8.480572:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.1927128:0.0:0.0:2.8637898
0,0.0:6.846016:0.0:0.0:0.0:0.0:0.0:6.060419:0.0:0.0:0.0:0.0:0.0:0.0:6.089686:0.0:0.0:0.0:0.0:0.0:8.562168:3.4170196:0.0:4.755611:0.0:3.4175313:0.0:0.0:7.9086185:8.637104:8.389978:6.5963864:0.0:0.0:0.0:9.862085:2.1092868:0.0:0.0:0.0:0.0:0.0:2.9375093:0.0:0.0:0.27422595:0.23901981:0.0:0.0:0.0:2.7192872:0.0:0.0:0.0:2.4861658:0.0:0.0:8.166038:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.6925304:0.0:10.29503:0.0:4.725864:0.0:0.0:0.0:1.035876:0.0:1.6889843:0.0:0.66771424:0.62332124:0.0:0.0:0.0:0.0:8.721273:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:8.859523:0.0:0.0:0.0:0.0:0.51479334:0.4577445:0.0:0.0:0.0:0.0:7.7116733:0.0:1.0703925:0.0:0.0:0.0:0.0:0.855992:0.0:0.0:0.0:2.9974513:3.7038114:2.7090912:0.0:0.0:5.9649925:0.4044994:0.0:0.0:0.0:0.0:2.9313204:7.074483:1.1132995:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.6804419:0.0:0.0:7.401906:1.1367363:0.0:0.0:0.0:0.0:0.9696183:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.026651762:0.0:0.0:0.0:0.0:0.0:3.0461793:0.0:0.0:0.0:0.0:8.424538:5.372511:1.222577:2.7569208:3.288947:0.0:7.372087:0.0:0.0:0.0:0.8234174:5.3924026:7.3887396:10.455146:0.0:0.0:0.0:0.0:7.8859563:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.3675778:0.0:0.0:3.669284
2,3.6646237:0.0:0.0:6.630508:0.0:0.0:0.0:10.414945:0.0:0.0:0.0:0.0:0.0:0.0:8.876169:0.0:0.0:0.0:6.4925523:0.0:7.5453715:4.457916:0.0:6.7972684:0.0:0.0:0.0:0.0:8.948798:6.9224453:5.4890785:2.198713:0.0:0.0:0.0:2.2138436:0.0:0.0:0.0:0.0:0.0:0.0:3.3442664:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.2549028:0.0:0.0:3.126798:0.0:0.0:0.0:1.5483096:0.0:0.0:0.76744777:3.435243:5.579143:7.1968894:1.1552153:9.640101:0.0:0.0:0.0:0.0:0.0:4.7724514:4.3634586:4.651921:3.3694124:0.0:0.0:0.0:6.028656:6.607218:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.2660346:0.0:0.0:3.0782888:0.0:0.29323077:0.0:6.8869824:0.0:1.8522444:2.6931872:1.1230272:0.0:1.3004149:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.0428576:4.4276285:2.3244226:0.0:7.8439064:1.994009:0.0:0.0:0.0:5.434791:14.679743:14.301053:9.439866:0.0:0.19848487:0.0:8.519059:1.2132694:0.0:0.0:0.0:0.0:0.0:10.447383:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.11042327:0.0:0.0:0.0:0.0:0.0:3.071168:6.959321:0.0:0.0:0.0:0.0:0.0:6.7251315:0.0:0.0:0.0:0.0:11.84789:2.5138817:3.1988356:5.0955577:6.303815:0.0:7.447346:0.0:2.0727203:0.0:4.114021:2.8302915:6.685929:10.862473:0.0:0.31270963:0.0:0.0:16.89454:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.5125937:2.5555332:0.0:3.357315
1,0.0:1.2086931:0.0:0.0:0.0:0.0:0.0:4.2232094:0.0:0.0:1.6649683:0.0:0.0:0.0:5.372379:0.0:0.0:0.0:0.0:0.0:6.5944242:3.7220545:0.0:3.3067625:0.0:4.4869657:0.0:0.0:4.7108765:7.369168:7.8590937:3.3840547:0.0:0.0:0.0:6.154441:0.5075435:0.0:0.0:0.0:0.0:0.0:1.58685:0.0:0.0:0.14738113:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:7.831217:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.0104787:1.9360996:8.949014:0.0:1.8575312:0.0:0.0:0.0:2.0758464:0.0:2.3096168:0.28858745:0.0:0.0:0.0:0.0:0.0:0.0:7.1869893:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.4991183:0.0:0.0:0.0:0.9324644:0.0:0.0:2.7670097:0.0:0.0:0.0:11.288714:0.0:0.0:0.0:0.0:0.0:0.0:0.6459826:0.0:0.0:0.0:1.4759345:1.6495361:6.163292:2.0345922:0.0:8.266091:0.0:1.9297719:0.0:0.0:2.9973452:7.5329185:4.846487:3.617348:0.0:0.0:0.0:0.11683683:0.0:0.0:0.0:0.0:0.0:0.0:6.921114:0.0:1.6777476:0.0:0.0:0.0:2.8464205:0.0:0.37118632:0.0:0.02430221:0.0:0.0:0.0:0.0:6.815652:0.0:0.0:0.0:0.0:0.0:5.0949464:4.123956:0.0:0.0:0.0:8.335347:7.6773324:7.8664093:6.196728:8.761673:0.0:1.1128249:0.0:0.0:0.0:5.3889575:4.4542747:7.5893335:9.392342:0.0:0.0:0.0:0.0:6.0988507:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.8811727:0.0:0.0:7.847406
2,4.877698:0.0:0.0:9.624683:0.0:2.5432622:0.0:7.533656:0.0:0.0:0.0:0.0:0.0:0.0:3.940946:0.0:0.0:0.0:0.42379668:0.0:8.960004:9.44518:0.0:3.5952215:0.0:5.2658753:0.0:0.0:8.055903:9.871608:7.655432:5.9710307:0.0:0.0:0.0:7.564405:0.0:0.0:0.0:0.0:0.0:0.0:2.8739476:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:11.659027:0.0:0.0:0.0:0.0:0.0:0.0:1.2929056:0.0:0.0:0.0:2.43869:5.0723577:14.396099:2.922001:8.598357:0.0:0.0:0.0:0.7217696:0.0:9.412443:9.24986:3.0084639:7.460747:0.0:0.0:0.0:6.7768164:7.837502:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.817497:0.0:0.0:2.5493422:0.0:0.24473529:0.0:1.9484848:0.0:0.0:1.1947814:3.466554:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.700797:3.923101:0.0:6.5013905:1.3288131:4.0225496:0.0:0.0:5.519429:7.3768563:6.5372295:9.616908:0.0:0.0:0.0:2.176609:0.0:0.0:0.0:0.0:0.0:0.0:8.943867:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.01205:0.0:1.7607731:7.027491:0.0:0.0:0.0:0.0:0.0:4.1743526:0.0:0.0:0.0:0.0:10.477888:4.9315004:4.599923:0.4747886:3.454637:0.0:0.0:0.0:2.5094092:0.0:6.2132373:3.6253734:5.562972:8.460083:0.0:0.0:0.0:0.6146762:10.4489565:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.9827805:1.2282565:0.0:3.216765
2,3.3484647:0.0:0.0:3.51084:0.0:0.072125696:0.0:8.208951:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.9791124:3.8238268:0.0:0.0:0.0:0.0:0.0:0.0:2.4162478:4.041735:6.227786:0.0:0.0:0.0:0.0:1.4441559:0.0:0.0:0.0:0.0:0.0:0.0:5.4389997:0.0:0.0:0.0:0.0:0.0:2.0997927:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.678846:0.0:0.0:0.0:0.0:0.0:6.695501:4.962652:0.0:0.0:0.0:4.921335:7.9086647:7.5839686:2.1514392:5.388643:0.0:0.0:2.0573163:2.4596312:0.0:0.0:5.396509:1.4115894:7.564049:0.0:0.0:0.0:0.86303395:0.32160074:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:7.7675095:0.0:0.0:3.8215234:0.0:4.2461123:0.0:2.804504:0.0:0.0:0.0:5.1116157:0.0:3.8956323:0.0:0.0:0.0:0.0:1.7956411:0.0:0.0:0.0:1.2998239:0.0:5.4994535:0.0:0.0:0.0:2.945663:1.4967284:0.0:0.0:4.1465693:4.647647:7.423406:6.351081:0.0:0.6321486:0.0:0.0:1.3394774:0.0:0.0:0.0:0.0:0.0:11.649244:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.1668808:0.0:0.0:4.1575403:0.0:0.0:0.0:0.0:0.0:6.417301:0.5368746:0.0:0.0:0.0:9.195581:1.9588668:6.480971:0.74229145:1.6466628:0.0:5.431694:1.2019581:0.0:0.0:2.0351405:0.0:6.45699:10.487991:0.0:0.0:0.0:4.594316:11.18867:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.4907641:0.0:0.0:1.8387185
1,0.0:2.507162:0.0:0.71355015:0.0:0.40277246:0.0:8.461217:0.0:0.0:4.810967:0.0:0.0:0.0:8.530185:0.0:0.0:0.0:0.0:0.0:7.0706854:0.0:0.0:0.05035414:0.0:2.2946665:0.0:0.0:9.06748:6.7801757:7.8760967:0.0:0.0:1.5683831:0.69809526:8.034238:0.0:0.0:0.0:0.0:0.0:0.0:4.2255225:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.5781045:0.0:0.0:0.0:0.0:0.0:0.0:5.16798:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.9302316:0.0:7.484646:0.0:2.5422518:0.0:1.1890123:0.0:0.31981716:0.0:0.0:0.0:0.04569388:0.8422076:0.0:0.0:0.0:2.038563:5.7319837:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:4.098514:0.0:0.0:0.0:0.0:4.681251:0.0:3.323928:0.0:0.0:0.0:10.535148:0.0:1.3519458:0.44514844:0.0:0.0:0.0:3.4767509:0.0:0.0:0.0:0.0:0.0:8.566163:0.0:0.0:4.5356154:0.0:4.3676243:0.0:0.0:6.6795945:7.35707:7.7665052:4.3528895:0.0:2.1249685:0.0:5.157179:0.0:0.8978716:0.0:0.0:0.0:0.0:14.040771:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.5651445:0.0:5.1637692:0.0:0.0:0.0:0.0:7.4220777:0.0:0.0:0.0:0.0:0.0:9.14981:0.8909727:0.0:0.0:0.0:6.8177857:2.9152627:6.0131598:3.6218426:5.264785:0.0:10.389773:0.0:0.0:0.0:0.0:0.0:6.14512:10.755292:0.0:0.0:0.0:3.6617353:11.210619:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.6710994:0.0:0.0:4.716828
3,3.7526324:0.0:0.0:0.94433546:0.0:4.443384:0.0:8.601198:0.0:0.0:0.0:0.0:0.0:0.0:7.170452:0.0:0.0:0.0:2.3469956:0.0:6.40185:5.64469:3.5290298:5.5486994:0.0:3.7759824:0.0:0.0:7.883981:11.468139:12.263028:0.060354263:0.0:0.0:0.0:8.971997:0.0:0.0:0.0:0.0:0.0:4.4649973:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.3491435:0.0:0.0:2.0066955:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.78858185:8.179252:8.023905:0.0:9.317924:0.0:0.0:0.0:1.9933684:0.0:4.1903267:5.911216:4.1792736:3.7639248:0.0:0.0:0.0:8.827707:13.519215:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:7.935484:0.0:0.0:0.0:3.2747996:2.789776:0.0:2.653103:0.0:0.0:3.7534199:4.038202:0.0:0.0:0.0:0.0:0.0:0.0:1.2671657:0.0:0.0:0.0:0.0:0.0:7.0536427:4.2779016:0.0:3.2240248:1.1944788:4.643192:0.0:0.0:4.2412415:7.4595776:7.169994:4.869295:0.0:0.0:0.0:4.135357:2.7902062:0.9096972:0.0:0.0:0.0:0.0:3.4465783:0.0:0.0:2.8907979:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.0512922:0.0:0.0:5.2101297:0.0:0.0:0.0:0.0:0.0:3.7859244:0.0:0.0:0.0:0.0:3.0687568:0.0:6.401088:0.0:1.3482883:0.0:0.0:2.7735994:0.14926265:0.0:2.6454697:2.7894151:0.0:3.1057959:0.0:0.0:0.0:0.32124656:8.538668:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.0410352:0.0:0.0:2.200556
0,2.5466049:0.0:0.0:12.482509:0.0:0.9490341:0.0:6.9807014:0.0:0.0:0.0:0.0:0.0:0.0:2.2764642:0.0:0.0:0.0:0.0:2.3324394:4.664831:6.7844257:0.0:5.233705:0.0:6.2941127:0.0:0.0:7.5785236:12.891494:4.910542:7.415351:0.0:0.0:0.0:6.3300667:0.0:0.48921713:0.0:0.0:0.0:0.0:7.501142:2.2434075:0.0:0.0:0.0:0.0:2.4556272:0.0:1.8858944:0.0:2.2805455:0.0:0.0:0.0:0.0:13.775024:0.0:0.0:0.0:0.0:0.0:0.0:5.390949:0.0:0.0:3.806448:4.3992743:3.4361594:12.005293:8.665022:9.509847:0.0:0.06465916:0.03982744:0.2649592:0.0:9.407102:4.840047:4.5336666:10.0110035:0.0:0.6633647:0.0:2.622469:7.77613:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.7011132:0.0:0.0:10.792747:0.0:0.0:0.0:2.1476443:0.0:0.0:1.1669995:6.4908075:0.0:7.730919:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:1.7586479:0.0:0.8213141:0.0:0.1549374:2.837772:0.7523951:0.0:0.0:2.0749526:5.2929363:6.7327824:4.370643:0.0:0.0:0.0:8.284814:5.1498137:0.0:0.0:0.0:0.0:0.0:5.6202044:2.5389276:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.16054615:0.0:0.10101714:0.0:0.0:10.390606:0.57463527:0.0:0.0:0.0:0.0:2.3636582:0.0:0.0:0.0:0.0:8.154251:3.670039:6.2208366:4.9348702:3.2598078:0.0:3.5888157:2.1595116:4.3922133:0.0:4.349186:0.0:5.944974:6.787188:0.0:0.0:0.0:0.0:8.111374:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.5666513:0.0:0.0:3.1533558
1,3.239408:0.0:0.0:9.837449:0.0:0.0:0.0:7.3710594:0.0:0.0:0.0:0.0:0.0:0.0:1.3270901:0.0:0.0:0.0:0.0:2.710025:2.4786112:7.0531473:0.0:4.1070895:0.0:2.0914056:0.0:0.0:5.5880256:9.340245:3.421745:8.849065:0.0:0.0:0.0:1.3570275:0.0:2.2612662:0.0:0.0:0.0:0.0:6.647759:0.7072747:0.0:0.0:0.0:0.0:1.6390046:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:8.962154:0.0:0.0:0.0:0.0:0.0:0.19534889:4.4680023:0.0:0.0:2.038669:6.830222:2.731101:6.547527:4.475782:7.4978056:0.0:2.7747848:0.64095366:0.0:0.0:7.659055:1.3257564:4.744048:9.142836:0.0:0.0:0.0:1.0586933:8.288323:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:4.190195:0.0:0.0:9.727411:0.59576535:0.0:0.0:1.5389699:0.0:0.0:0.0:5.9295726:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.42087486:1.9057627:3.3047743:2.9235218:0.0:10.341117:0.0:1.163497:0.0:0.0:1.5511144:6.4324965:6.2251625:3.6808047:0.0:0.0:0.0:0.18552671:0.0:0.0:0.0:0.4112639:0.0:0.0:4.0620065:0.72435397:2.449054:0.0:0.0:0.0:5.757921:0.0:0.09479934:0.0:1.047756:0.0:0.0:0.0:0.0:4.3832192:0.0:0.0:0.0:0.0:0.0:2.4079168:1.3375993:0.0:0.0:0.34141916:6.4773617:6.965722:5.4230494:6.7248178:4.435807:0.0:1.4336214:0.0:0.0:0.0:3.7008665:4.7902193:3.9391568:6.6468363:0.0:0.0:0.0:0.0:3.587296:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:3.3028626:0.0:0.0:7.1154404
3,3.4639025:1.2562621:0.0:4.901871:0.0:0.0:0.0:7.7447076:0.0:0.0:0.0:0.0:0.0:0.0:6.2592063:0.0:0.0:0.0:0.4231327:0.0:5.840741:3.1607144:0.0:0.3836849:0.0:0.6521065:0.0:0.0:5.8687906:3.5346057:4.4811153:4.244612:0.0:0.0:0.0:1.7230124:0.0:0.6640513:0.0:0.0:0.0:0.0:3.494746:0.0:0.0:2.2227526:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:7.379703:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.5118114:0.0:7.5700245:0.0:4.6415653:0.0:0.0:2.5998657:0.0:0.0:2.7979333:0.0:0.0:1.6915941:0.0:0.0:0.0:3.4167962:6.0233493:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:5.551903:0.0:0.0:1.0867323:0.0:0.16488837:0.0:0.45116818:0.0:0.0:3.0385497:3.9297364:0.0:2.4076185:0.0:0.0:0.0:0.0:0.65389955:0.0:0.0:0.0:0.0:0.0:4.437067:4.004923:0.0:5.439487:1.7253178:2.30381:0.0:0.0:1.9179002:6.2926292:2.3956456:6.998609:0.0:0.0:0.0:0.80675226:2.318172:0.6074102:0.12241536:0.0:0.0:0.0:3.6014428:0.0:0.0:0.72588533:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:2.1424425:0.0:0.0:7.1179833:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.1737995:2.4761815:7.9127913:0.0:2.9283807:0.0:0.0:0.0:2.4418006:0.0:2.9655302:0.0:3.2386467:6.2977176:0.0:0.0:0.0:0.0:6.2045264:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:0.0:6.2566996:0.0:0.0:5.420276
